id,name,host_name,host_is_superhost,host_listings_count,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,availability_365,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
9364322,Modern Loft in Historic Building,Iain,f,1,Niagara,43.64279,-79.41151,Loft,Entire home/apt,2,2,1,1,Real Bed,125,1,95,10,9,10,10,10,10
9370341,Charming  Beaches Bungalow - 2BD/2BTH + Sunroom,Gallia,f,3,The Beaches,43.67524,-79.29886,House,Entire home/apt,3,2,2,2,Real Bed,165,37,92,9,9,10,10,10,10
9370518,Sun-Drenched Loft,Caroline,f,1,Dufferin Grove,43.65664,-79.44285,Apartment,Entire home/apt,2,1,1,1,Real Bed,90,0,90,10,9,10,10,10,9
9372079,Luxury townhouse in a fun neighbourhood,Mich & Emily,f,2,Wallace Emerson,43.65764,-79.44616,House,Entire home/apt,4,2,2,2,Real Bed,367,0,100,10,10,10,10,9,10
9373840,Beautifully Designed In The Core,Jonathan,f,1,Downtown Toronto,43.64589,-79.37598,Condominium,Entire home/apt,6,2,2,2,Real Bed,279,0,,,,,,,
9382997,Spacious and Cozy  Apartment in Toronto,Karen,t,1,Greek Town,43.68076,-79.34756,House,Entire home/apt,4,1,1,1,Real Bed,70,86,97,10,9,10,10,10,10
9383507,"3 Bed Downtown at Union, CN Tower, Financial Area",Downtown Suite Living,t,17,Downtown Toronto,43.64259,-79.37946,Condominium,Entire home/apt,4,2,3,3,Real Bed,150,34,100,10,10,10,10,10,10
9389617,Bright and Spacious house,Akbar,f,1,Palmerston/Little Italy,43.65796,-79.41149,House,Entire home/apt,4,1.5,2,2,Real Bed,225,0,,,,,,,
9392169,"Sunny, beautiful and central.",Liza,f,1,Downtown Toronto,43.66557,-79.38635,Apartment,Entire home/apt,2,1,0,1,Real Bed,85,0,100,10,10,10,10,10,10
9397953,Bright room close to everything,Robert,t,2,Cabbagetown,43.66688,-79.37283,House,Private room,2,1,1,1,Real Bed,45,45,96,10,10,10,10,10,10
9409827,Close to everything in Toronto's West end,Michelle,f,1,Markland Woods,43.64204,-79.57943,Townhouse,Private room,1,1.5,1,1,Real Bed,49,0,,,,,,,
9413435,"LG private, LGBT/420/veg/smoke/pet friendly",Randy,f,4,Stonegate-Queensway,43.62419,-79.515,House,Private room,3,1,1,1,Real Bed,49,337,92,10,9,10,10,10,10
9414650,House in Kensington Market,Alex,f,1,Downtown Toronto,43.65199,-79.40481,Apartment,Private room,1,1,1,1,Real Bed,43,0,,,,,,,
9414935,"Cozy, Luxury Condo in King West",Alyssa,f,1,Fashion District,43.64272,-79.40002,Apartment,Entire home/apt,3,1,1,3,Real Bed,120,0,,,,,,,
9417165,clean 1bedroom apt heart of toronto,Michael,f,1,Downtown Toronto,43.65462,-79.39058,Condominium,Entire home/apt,2,1,1,2,Real Bed,90,0,,,,,,,
9424894,BLUE COZY ROOM WITH WINDOW,Betty,f,3,The Danforth,43.69073,-79.29522,House,Private room,1,1,1,1,Real Bed,28,0,92,9,9,10,10,9,9
9430750,Chic Historical Loft in Downtown Toronto,Rachel,f,2,Downtown Toronto,43.66806,-79.3847,Loft,Entire home/apt,2,1,1,1,Real Bed,145,131,100,10,10,10,10,10,10
9434177,Bright One Bedroom steps from Beach,Shannon,f,1,The Beaches,43.66967,-79.29833,Apartment,Entire home/apt,1,1,1,1,Real Bed,44,0,80,10,8,10,10,10,10
9435245,BEAUTIFUL CONDO LAKE VIEW TORONTO!!,Zach,f,1,Mimico,43.62551,-79.48881,Condominium,Entire home/apt,6,1,1,3,Real Bed,85,0,,,,,,,
9444999,Waterfront 1 + Den Balcony and View,Elana,f,1,Downtown Toronto,43.63879,-79.38174,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,100,0,,,,,,,
9453269,"Parkside Loft, Downtown Westside.",Rod,f,1,Trinity-Bellwoods,43.6459,-79.41353,Apartment,Entire home/apt,2,1,1,1,Real Bed,51,0,,,,,,,
9461635,Min to highway beautifully decorate(3房2廁安全亮光民宿),Tammy,t,15,Parkwoods,43.76045,-79.33246,House,Entire home/apt,8,2,3,4,Real Bed,200,169,98,10,10,10,10,10,9
9461816,1 Bedroom Liberty Village Living,Cleyon,f,1,Niagara,43.63842,-79.41518,Condominium,Entire home/apt,5,1,1,1,Real Bed,130,0,95,10,9,9,10,10,10
9464086,Luxury Condo across Art Gallery,Gina,f,1,Downtown Toronto,43.65387,-79.39168,Apartment,Entire home/apt,5,1,2,2,Real Bed,150,0,80,2,10,8,10,10,10
9472834,"Lovely, cozy, very well kept condo.",Allison,f,1,Swansea,43.63617,-79.46844,Apartment,Private room,1,1,1,1,Futon,39,0,,,,,,,
9475028,Beautiful private room in Liberty village,Julien,f,1,Niagara,43.63879,-79.41298,Townhouse,Private room,2,1,1,1,Real Bed,85,0,,,,,,,
9476197,Spacious one bedroom lake view,Gabrijela,t,1,Downtown Toronto,43.64183,-79.37611,Apartment,Entire home/apt,2,1,1,1,Real Bed,149,7,97,10,10,10,10,10,10
9477591,Spacious Midtown Toronto Apartment,Annie,f,1,South Hill/Rathnelly,43.68585,-79.40427,Apartment,Entire home/apt,6,1,2,3,Real Bed,129,0,,,,,,,
9477855,G ^_^ nice comfortable room,Rachel,f,13,Milliken,43.81797,-79.29471,House,Private room,2,1,1,1,Real Bed,27,296,85,9,8,9,9,8,8
9477873,Cozy spot in the heart of Little Italy,Tessa,f,1,Downtown Toronto,43.65272,-79.38354,Apartment,Entire home/apt,2,1,1,1,Real Bed,72,85,,,,,,,
9478270,Sunny Annex 1 bdrm with great view,Stephanie,f,1,The Annex,43.67351,-79.40239,Apartment,Entire home/apt,2,1,1,1,Real Bed,125,0,80,8,8,10,10,10,6
9478422,Jazzy Downtown Apartment,Zahra,f,1,Downtown Toronto,43.65368,-79.37737,Apartment,Entire home/apt,2,1,1,1,Real Bed,110,0,76,8,7,8,8,10,8
9478964,"Bright, modern Riverdale basement",Andy,t,1,Riverdale,43.67458,-79.35023,Apartment,Entire home/apt,2,1,1,1,Real Bed,125,309,100,10,10,10,10,10,10
9486939,Two Side By Side Detached Houses,Pro,f,4,Swansea,43.64068,-79.47734,House,Entire home/apt,14,3,6,7,Real Bed,600,342,93,9,9,10,10,10,10
9488909,Queen East Condo In the Beaches,Maeghan,f,1,The Beaches,43.66716,-79.31054,Condominium,Entire home/apt,2,1,1,1,Real Bed,130,0,86,9,8,9,9,9,9
9489341,Cozy townhouse in Toronto,Peggy,f,1,Palmerston/Little Italy,43.6597,-79.42256,House,Private room,2,1,1,1,Real Bed,42,262,93,10,10,10,10,9,9
9494683,Spectacular 3 Bed Home near Danforth Village for 8,Eugene,f,1,Danforth Village,43.69256,-79.31679,House,Entire home/apt,8,3.5,3,5,Real Bed,200,305,92,9,9,10,9,9,9
9495542,Basement near transit with kitchen,Feela,t,2,Oakwood,43.69899,-79.4456,House,Private room,2,1.5,1,1,Real Bed,31,181,96,10,9,10,10,9,10
9496400,Downtown Toronto 1-Bedroom Condo,Jessie,f,1,Niagara,43.64083,-79.41486,Apartment,Entire home/apt,2,1,1,1,Real Bed,120,0,100,10,10,10,10,10,10
9496768,City Living 400 Acre Park,Cindy,f,1,High Park North,43.65408,-79.46628,Apartment,Entire home/apt,2,1.5,2,2,Real Bed,57,365,,,,,,,
9506502,Downtown Toronto | Queen West+Ossington Loft,Sohail,f,1,Trinity-Bellwoods,43.64415,-79.41938,Loft,Entire home/apt,2,1,1,1,Real Bed,179,38,99,10,10,10,10,10,10
9509339,Modern High Rise With Stunning VIEWS!,Mj.,f,7,Downtown Toronto,43.64201,-79.38222,Condominium,Entire home/apt,2,1,1,1,Real Bed,199,134,98,10,10,9,10,10,9
9512349,Stylish & Central 2BR Apartment,Charlie,t,2,The Annex,43.67103,-79.40859,House,Entire home/apt,4,1,2,3,Real Bed,190,229,95,10,10,10,10,10,9
9512679,Stylish Studio Apartment in Midtown w/Parking,Lori,t,1,Cedarvale Humewood,43.68842,-79.43187,Apartment,Entire home/apt,2,1,,1,Real Bed,65,0,97,10,10,10,10,9,10
9513337,Amazing Victorian - Master bedroom,Niklaus,f,2,Downtown Toronto,43.66509,-79.38371,Apartment,Private room,2,1,1,1,Real Bed,75,0,100,10,10,10,10,10,10
9514620,¥25one room,Rachel,f,13,Milliken,43.81923,-79.29338,House,Private room,2,1,1,1,Real Bed,32,359,89,9,9,10,10,9,9
9515723,VIEWS OF THE CITY(LUXURIOUS  DT TORONTO 2BRM),Ara,f,2,Entertainment District,43.64108,-79.38243,Condominium,Entire home/apt,5,2,2,2,Real Bed,300,328,95,9,9,9,10,10,9
9522855,Toronto at its FINEST! Stunning Downtown West Home,Jordan & Lesley,t,1,Roncesvalles,43.64699,-79.45039,House,Entire home/apt,15,3,5,6,Real Bed,900,37,100,10,10,10,10,10,10
9523140,Cozy apartment close to subway,Dani,f,1,Forest Hill,43.70316,-79.41136,Apartment,Entire home/apt,2,1,0,1,Pull-out Sofa,71,0,,,,,,,
9524355,Architect-Designed light-filled.,Gustavo,f,1,Oakwood,43.6863,-79.4341,House,Entire home/apt,6,2.5,3,4,Real Bed,299,6,96,10,10,10,10,10,10
9525813,SPACIOUS 1BDR APT ANNEX/U OF T AREA,Moin,f,1,The Annex,43.67491,-79.40212,Apartment,Entire home/apt,1,1,1,1,Real Bed,40,0,100,10,10,10,10,10,10
9529344,Trendy Trinity Bellwoods basement apartment.,Kevin,f,1,Trinity-Bellwoods,43.65135,-79.41736,House,Entire home/apt,2,1,0,1,Real Bed,69,91,95,10,10,10,10,10,10
9531833,Private room in amazing area!:),Elizabeth,f,1,Trinity-Bellwoods,43.6501,-79.40902,House,Private room,2,1,1,1,Real Bed,39,0,90,8,10,10,9,9,10
9533181,Fully Furnished 3 Bedrooms with separate entrance,Lhei,t,6,Wexford/Maryvale,43.76059,-79.30246,Guest suite,Entire home/apt,6,1,3,3,Real Bed,98,63,98,10,10,10,10,9,10
9536310,master room washroom inside room A,Rachel,f,13,Milliken,43.81726,-79.29424,House,Private room,2,1,1,1,Real Bed,36,341,88,9,9,10,10,9,9
9540269,Spacious room Yonge & Dundas,Graeme,f,1,Downtown Toronto,43.65796,-79.38135,Apartment,Private room,2,1,1,1,Real Bed,60,0,,,,,,,
9543226,Upper Beach Room for Rent,Christian Marie,t,2,The Danforth,43.68128,-79.30861,House,Private room,1,1,1,1,Real Bed,45,311,100,8,8,10,10,8,10
9544561,"Renovated, Fresh, Basement Bedroom",Tanya,f,1,Princess,43.66855,-79.55363,Bungalow,Private room,2,1,1,1,Real Bed,65,0,80,10,10,10,10,10,10
9544647,Cozy Bachelor Apartment In Downtown Toronto,Alina,f,1,Downtown Toronto,43.66613,-79.37643,Apartment,Entire home/apt,1,1,0,1,Real Bed,52,0,100,10,10,10,10,10,10
9544829,"SWEET HOME NEAR HUMBER, LAKE & PARK",Jennifer,t,1,New Toronto,43.59539,-79.51051,Bungalow,Private room,1,1,1,0,Futon,45,312,99,9,10,10,10,10,10
9544895,"Bright/New Upper Beaches, Next to Subway, parking",Suzanne,f,3,Woodbine/Lumsden,43.68697,-79.31241,Apartment,Entire home/apt,4,1,2,3,Real Bed,97,0,97,10,10,10,10,10,10
9545536,Short Term House Rental,Justin,f,1,Mount Dennis,43.69095,-79.49582,House,Entire home/apt,4,2,2,1,Real Bed,80,0,,,,,,,
9549288,Semi pvt room(den) on subway line yonge/eglinton,Moe,f,2,Davisville,43.71057,-79.39655,Apartment,Private room,4,1,1,3,Pull-out Sofa,38,3,89,9,8,9,9,10,9
9549967,Toronto Luxury 1 Bedroom Condo,Nadir,f,7,Downtown Toronto,43.64421,-79.39288,Apartment,Entire home/apt,3,1,1,1,Real Bed,155,301,100,10,10,10,10,10,10
9551521,F ^_^ bathroom kitchen all private,Rachel,f,13,Milliken,43.81766,-79.29379,House,Private room,2,1,1,1,Real Bed,32,312,85,9,8,9,9,9,8
9551600,I ^_^ nice comfortable room,Rachel,f,13,Milliken,43.819,-79.29292,House,Private room,2,1,1,1,Real Bed,23,288,82,9,8,10,9,9,9
9557691,Cozy apt in Vibrant Parkdale neighbourhood,Maya,f,1,Parkdale,43.64094,-79.4237,Apartment,Entire home/apt,2,1,1,1,Real Bed,60,0,100,10,10,8,10,10,10
9558303,Welcome to Toronto!,Greta,f,1,Davisville,43.69725,-79.39244,Apartment,Private room,2,1,1,1,Futon,50,220,94,10,10,10,10,10,10
9559386,Fancy Condo @ Bloor - Yorkville area,Toronto Condo,f,5,Downtown Toronto,43.66989,-79.38421,Condominium,Entire home/apt,2,1,1,1,Real Bed,190,342,100,9,9,10,10,10,9
9564019,Lovely centre~CN Tower TIFF aquarium & attractions,Adela,f,7,Entertainment District,43.64373,-79.39154,Condominium,Entire home/apt,5,1,1,2,Real Bed,199,138,100,10,10,10,9,10,10
9565669,Shiny studio apartment,Domenic,f,1,Rockcliffe Smythe,43.66558,-79.49979,Apartment,Entire home/apt,2,1,0,1,Real Bed,40,0,100,10,10,10,10,10,10
9568534,Your room in Queen St. West/Trinity Bellwood’s.,Georgie,t,2,Niagara,43.64424,-79.4145,House,Private room,2,1.5,1,1,Real Bed,65,317,100,10,10,10,10,10,10
9570770,Sunny Central House with Style in Toronto DT,Abby,f,11,The Annex,43.67869,-79.39499,House,Private room,2,1.5,1,0,Real Bed,118,159,96,10,10,10,10,10,10
9574298,50+Floor ❤️ LUXURY PANORAMIC CITY VIEW HUGH CONDO,Joseph,f,1,Entertainment District,43.64173,-79.38057,Apartment,Entire home/apt,8,2,2,4,Real Bed,199,0,99,10,10,10,10,10,10
9574924,Heritage Loft in Roncesvalles,Veronica,f,2,Roncesvalles,43.65241,-79.45106,Apartment,Entire home/apt,2,1,1,1,Real Bed,130,0,100,10,9,10,10,9,10
9575139,"Annex Apt. No Frills, Great Locatio",Krista,f,1,The Annex,43.6712,-79.41326,Apartment,Entire home/apt,2,1,2,1,Real Bed,40,0,90,9,9,10,9,10,8
9575642,Amazing Boutique Condo w great view,Ahmed,f,1,Willowdale,43.77374,-79.41429,Condominium,Entire home/apt,4,1,1,2,Real Bed,94,0,97,9,9,10,10,10,10
9576490,Charming  & Quiet Riverdale Studio,James,t,3,Riverdale,43.66759,-79.34922,Apartment,Entire home/apt,2,1,1,1,Real Bed,70,95,98,10,10,10,10,10,10
9578739,MODERN PRIVATE ROOM IN DOWNTOWN,Hanna,t,1,Downtown Toronto,43.6679,-79.38636,Apartment,Private room,2,1,1,1,Real Bed,50,26,98,10,10,10,10,10,10
9579161,Cozy Walk Everywhere! 2 bed + 2 bath + parking.,Topaz,f,1,Niagara,43.64131,-79.41371,Condominium,Entire home/apt,5,2,2,2,Real Bed,130,0,100,10,10,10,10,10,10
9579412,"Luxury, Spacious, Victorian Home- Perfect Location",Scott,t,3,Palmerston/Little Italy,43.66223,-79.41424,House,Entire home/apt,7,2.5,3,3,Real Bed,901,70,100,10,10,10,10,9,10
9586124,Furnished room in Condo,Jennifer,f,1,Agincourt,43.78393,-79.28311,Apartment,Private room,1,1,1,1,Real Bed,51,0,,,,,,,
9586519,Single or master private bedroom main floor),Cristina,f,8,Fairbank,43.68677,-79.459,House,Private room,1,1,1,1,Real Bed,34,100,98,10,9,10,10,9,10
9586806,Private and Clean Room,Bulut,f,3,Wexford/Maryvale,43.76827,-79.31181,House,Private room,1,1,1,1,Real Bed,27,240,96,10,10,10,9,9,10
9588689,Bright and serene 1brm in the heart of Queen West,Christine & Jason,t,1,Trinity-Bellwoods,43.64707,-79.40566,House,Entire home/apt,2,1,1,1,Real Bed,130,128,96,10,10,10,10,10,10
9589698,Toronto Downtown Greektown,Timothy,f,1,Greek Town,43.67829,-79.34567,Apartment,Entire home/apt,2,1,1,1,Real Bed,94,0,,,,,,,
9590428,DOWNTOWN Studio - 2 min to Subway,Cem,f,1,The Annex,43.66715,-79.40716,Apartment,Entire home/apt,2,1,0,1,Real Bed,80,0,,,,,,,
9598148,"Double under single. LGBT, Veg/420/common area",Randy,f,4,Islington,43.62248,-79.51626,Townhouse,Shared room,3,1.5,1,2,Couch,31,329,93,10,9,10,10,9,9
9608331,Downtown - Entertainment District,Roshi,f,1,Entertainment District,43.64334,-79.38974,Apartment,Entire home/apt,2,1,1,2,Real Bed,120,0,99,10,10,10,10,10,10
9608474,LESLIEVILLE GARDEN SUITE,Adrian,t,1,Riverdale,43.67123,-79.33563,Apartment,Entire home/apt,3,1,1,2,Pull-out Sofa,77,248,94,10,10,10,10,10,10
9611826,1bed+den Loft in Victorian Duplex,Aaryn,f,3,Downtown Toronto,43.65629,-79.36747,Townhouse,Entire home/apt,4,1,1,2,Real Bed,125,320,81,9,8,10,9,8,9
9624234,Yorkville Suites Entire 1BR Apartment Sleeps 4,George,f,3,Yorkville,43.67216,-79.38781,Apartment,Entire home/apt,2,1,1,1,Real Bed,119,36,95,10,9,9,9,10,9
9625109,1bed Loft In 130yr Victorian Duplex,Aaryn,f,3,Downtown Toronto,43.65746,-79.3672,Townhouse,Entire home/apt,4,1,1,1,Real Bed,107,255,85,9,8,9,9,9,9
9633662,DOWNTOWN TORONTO. PRIME PRESTIGIOUS LOCATION.,Hediyeh,t,1,The Annex,43.67176,-79.39675,Apartment,Entire home/apt,4,1,0,2,Real Bed,110,322,96,10,10,10,10,10,10
9634299,***Cozy Room in Toronto***,Arlene,t,1,Davisville,43.71067,-79.38084,Apartment,Private room,2,1,1,1,Real Bed,45,273,99,10,10,10,10,10,10
9634777,Best sunsets in Toronto,Jay,f,1,Downtown Toronto,43.64036,-79.39761,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,0,92,10,9,9,10,10,10
9635184,Studio in downtown,RustemKhan,f,1,Downtown Toronto,43.6708,-79.37598,Apartment,Entire home/apt,2,1,0,1,Real Bed,40,0,80,8,8,10,10,10,10
9635984,2 Story House - Modern & Vintage!,Boris,f,1,Riverdale,43.67156,-79.34088,House,Entire home/apt,4,1,2,2,Real Bed,160,0,100,10,10,10,10,10,10
9637409,Cozy Private Room in Leslieville Near Downtown,Michele,t,6,The Beaches,43.66498,-79.32111,House,Private room,1,1.5,1,1,Real Bed,49,148,98,10,10,10,10,10,10
9643470,Spacious suite on friendly street close to subway!,Laurence & Jessica,t,1,Wychwood Park,43.67586,-79.42258,House,Entire home/apt,3,1,1,1,Real Bed,85,124,98,10,10,10,10,9,10
9648319,"Garden B.R.-double bed, ground fl.",David And Nicole,t,1,York University Heights,43.75208,-79.49336,House,Private room,2,2,1,1,Real Bed,36,47,98,10,10,10,10,10,10
9651151,"Downtown Luxury, Private Bathroom & Own Courtyard",Harry,t,4,Saint Lawrence,43.64921,-79.36485,Townhouse,Private room,2,1,1,1,Real Bed,70,306,98,10,10,10,10,10,10
9652513,Upper Beaches Hippie Mansion,Nina,f,1,Woodbine/Lumsden,43.69591,-79.30608,House,Private room,2,1.5,1,2,Real Bed,59,0,,,,,,,
9661542,1 Bdrm Bright Apt.close to U of T,Dylan,f,2,Downtown Toronto,43.66207,-79.40282,Apartment,Entire home/apt,2,1,1,1,Real Bed,75,0,,,,,,,
9662292,Spacious 2 Bedroom apt,St.Clair,f,1,Lytton Park,43.71679,-79.41277,Apartment,Entire home/apt,4,1,2,2,Real Bed,100,0,,,,,,,
9663923,Comfy BEDROOM w/shared bathroom.  Central location,Mikel,f,0,Downtown Toronto,43.66666,-79.38727,Apartment,Private room,1,1,1,1,Real Bed,52,196,97,10,10,10,10,10,10
9664134,Explore Trinity Bellwoods-Upper Floor Suite in a Trendy Area,Maxim,t,1,Trinity-Bellwoods,43.64911,-79.41175,Guest suite,Entire home/apt,2,1,1,1,Real Bed,174,56,98,10,10,10,10,10,10
9665304,1 Bedroom unit beside Union Station,Rongrong,f,1,Downtown Toronto,43.64079,-79.38319,Apartment,Entire home/apt,2,1,1,1,Real Bed,85,0,,,,,,,
9665310,downtown private  bedroom,Sylvia,f,1,Downtown Toronto,43.65312,-79.38883,Condominium,Private room,1,1,1,1,Real Bed,45,0,,,,,,,
9665708,Panoramic Lake view - Habourfront,Andre,f,2,Downtown Toronto,43.63917,-79.38808,Apartment,Entire home/apt,2,1,1,1,Real Bed,80,142,100,10,10,10,10,10,10
9669076,Cozy with 2 bedrooms basement apartment,Francisca,t,3,Ionview,43.73449,-79.27136,House,Entire home/apt,4,1,2,3,Real Bed,84,220,92,10,10,10,10,10,10
9669408,Cute and Cozy Room in Bloorcourt,Tammy,f,1,Dovercourt Park,43.66645,-79.4272,House,Entire home/apt,4,1,2,2,Real Bed,51,0,,,,,,,
9670752,Cozy and Trendy Pad in Greektown!,Jay,f,1,Danforth Village,43.68206,-79.34044,Apartment,Entire home/apt,4,1,2,2,Real Bed,69,0,100,10,9,10,10,10,10
9676441,Ultra modern house in West Queen W.,Andrew,f,1,Little Portugal,43.64507,-79.42643,House,Private room,1,1,1,1,Real Bed,88,0,,,,,,,
9678743,Fully Furnished Basement w/ Kitchenette,Miso,t,18,Dorset Park,43.74504,-79.27421,House,Private room,2,1,1,1,Real Bed,54,343,95,10,10,10,10,9,10
9683357,"White, Spacious and Cozy near Sunnybrook & Glendon",Fariba,t,5,Lawrence Park,43.72246,-79.394,House,Private room,1,1,1,1,Real Bed,48,236,90,9,9,10,10,10,9
9684449,Fully Furnished Basement + Kitchenette,Miso,t,18,Dorset Park,43.74488,-79.27379,House,Private room,1,1,1,1,Futon,45,243,100,10,10,10,10,9,10
9695806,Sunny bedroom in charming apartment,Gen,f,2,Cedarvale Humewood,43.68364,-79.41864,Apartment,Private room,2,1,1,1,Real Bed,35,0,,,,,,,
9696645,Bright & Beautiful Apartment in the DT Core,Natalie,f,1,Saint Lawrence,43.64902,-79.37108,Apartment,Private room,2,1,1,1,Real Bed,60,0,93,10,9,10,10,10,10
9704523,Trendy Queen  St. West / Dundas St. West Toronto,Kim,f,1,Little Portugal,43.64668,-79.4334,House,Entire home/apt,4,1.5,2,2,Real Bed,160,0,100,10,10,10,10,10,10
9704770,Studio in Mid-Town Toronto!,Shawn,f,1,Deer Park,43.68511,-79.39206,Apartment,Entire home/apt,2,1,0,1,Futon,40,0,,,,,,,
9712007,Amazing Room Well Located 4,Glaucia,f,20,Fairbank,43.68021,-79.44662,House,Private room,1,1,1,1,Real Bed,23,225,86,9,8,9,9,9,9
9712725,Midtown Victorian Charm - FURNISHED,Ray,f,3,Lytton Park,43.71854,-79.40723,Apartment,Entire home/apt,2,1,2,2,Real Bed,125,129,,,,,,,
9712851,Charming room in 2bedroom apartment,Jack,f,1,Niagara,43.64291,-79.41023,House,Private room,2,1,1,1,Real Bed,25,0,100,10,10,10,8,10,10
9714673,GLÄZ ROOM in Queen West Loft,Barb,f,4,Parkdale,43.64263,-79.42444,Condominium,Private room,2,1,1,1,Real Bed,76,214,95,10,10,10,10,10,9
9714889,"Pvt room, bath & parking DT Toronto",Abraham & Adrien,t,2,Downtown Toronto,43.66834,-79.37699,Apartment,Private room,2,1,1,1,Real Bed,85,57,99,10,10,10,10,10,10
9715990,The Den's GOLDSMITH Room - with Brunch,Kristin,f,11,Pellam Park,43.67153,-79.45559,Barn,Private room,4,1.5,1,2,Real Bed,53,360,90,9,9,10,9,9,9
9716107,Big Room in the Heart of Downtown,Avdhut,f,1,Downtown Toronto,43.6581,-79.39387,House,Private room,2,1,1,1,Real Bed,55,0,90,9,7,10,10,9,9
9717275,1BR + Den in St. Lawrence Market,Frédérick,f,1,Downtown Toronto,43.65192,-79.37165,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,160,0,92,10,9,10,10,10,10
9728369,FAV Homestay-Toronto since 2004,Imelda,f,2,Oakwood,43.70461,-79.44107,Apartment,Private room,2,2,1,1,Real Bed,37,130,97,10,10,10,10,9,10
9729046,Luxury Bachelor Condo in Yorkville,Michelle,f,1,Downtown Toronto,43.66727,-79.3895,Condominium,Entire home/apt,2,1,0,1,Real Bed,150,0,80,10,8,10,10,10,8
9729698,Luxury Condo - Private Room,Azeem,f,1,Harbourfront,43.64295,-79.37758,Condominium,Private room,2,1,1,1,Real Bed,49,0,93,10,9,10,10,10,10
9732211,Beautiful newly renovated Leslieville Home,Brendan,t,1,Riverdale,43.66275,-79.34096,House,Entire home/apt,2,1,1,1,Real Bed,60,289,95,10,10,10,10,10,10
9732995,Your Home near the Rogers Centre and CN Tower,Harvey,f,1,Entertainment District,43.641,-79.39347,Condominium,Entire home/apt,3,1,1,2,Real Bed,220,0,,,,,,,
9733724,Roxton Central,Barb,f,1,Palmerston/Little Italy,43.66037,-79.42363,Townhouse,Private room,2,1,1,2,Real Bed,51,0,,,,,,,
9734487,Comfy ensuing room 2,Qinglian,f,5,Milliken,43.82718,-79.29033,House,Private room,3,1,1,1,Real Bed,65,342,,,,,,,
9739149,Private room on the 2nd floor.,Antonietta,f,2,Rockcliffe Smythe,43.67225,-79.49842,House,Private room,2,1.5,1,2,Real Bed,54,0,100,10,10,10,10,8,10
9739179,Amazing downtown location,Robin,t,1,Entertainment District,43.64856,-79.38748,Condominium,Entire home/apt,3,1,1,2,Real Bed,130,27,96,10,9,10,10,10,10
9740189,Luxury Condo | Fast WiFi | At Kipling Station,Aaron,f,1,Islington,43.63931,-79.5373,Condominium,Private room,2,1,1,1,Real Bed,80,0,100,10,10,10,10,10,10
9746783,Bright and spacious . A+Location,Arlene,f,1,Rosedale,43.68779,-79.39082,Apartment,Entire home/apt,2,1,1,1,Real Bed,90,0,,,,,,,
9747934,1 Bedroom Heritage Home Downtown,Serafin,t,1,Downtown Toronto,43.66709,-79.38114,House,Entire home/apt,2,2.5,1,1,Real Bed,135,306,98,10,10,10,10,10,10
